region_rus,year,basket,depr,gender,grp,invest,manuf,middle,mining,old,pat_inv,pat_mod,pop,RD_exp,stud,unem,vig
Хабаровский край,2016,17627,37.5,1096,672660.4,120091.096,205033,58.9,71553,22.7,125,59,1333.9,2488.5,50.5,5,734
Хабаровский край,2017,17848,39.4,1098,697951,121185.003,NA,58.2,NA,23,143,40,1330.8,5898,47.7,4.8,693
Хабаровский край,2018,18320.8,41.8,1099,761589.2,143705.967,NA,57.6,NA,23.3,119,38,1324.9,2344.1,45.9,3.8,743
Хабаровский край,2019,19092.8,42.9,1100,802972.2,178207.844,NA,58.4,NA,22.4,97,40,1318.6,2182.6686,42.6,3.8,688
Хабаровский край,2020,19976.97,42.8,1103,NA,237865.63,NA,58.1,NA,22.5,74,40,1308.4,2088.3,40.6,4,630
Амурская область,2000,2336.1,39.60149818816675,1062,26315.2,4051,NA,62.8,NA,15.700000000000003,41,1,929.3,61.788,24.1,13.7,173
Амурская область,2001,2864.9,41.10586611833341,1068,39052.8,14163.838,NA,63.2,NA,16,29,NA,917.2,85.861,10.9,12.3,175
Амурская область,2002,3341.7,45.53377137017996,1074,45717.5,13631.89411482254,NA,63.8,NA,16.200000000000003,39,NA,906.2,86.977,30.3,10.7,163
Амурская область,2003,3982,17.987050085697962,1085,53199.9,18216.8779626184,NA,64.4,NA,16.19999999999999,48,2,894.4,81.649,32.6,9.8,182
Амурская область,2004,4645.5,18.8,1094,64250.2,22031.96490640424,NA,64.6,NA,16.5,60,1,880.9,102.437,31.8,11.7,171
Амурская область,2005,5512.7,19.2,1100,76861.2,23742,8640,64.7,7942,16.799999999999997,58,NA,867.5,119.6,32.2,9.9,169
Амурская область,2006,6132,16.543350102718048,1105,95090.9,28650.901041897483,9620,64.6,9577,17.400000000000006,64,2,855.8,153.35,30.6,8.2,180
Амурская область,2007,6826.9,18.3,1106,111761.2,45683.17943543622,11344,64.2,10649,18,63,2,847.4,194.903,29.8,6.1,189
Амурская область,2008,7666.5,19.54268893868894,1108,131563.7,66056,14032,63.8,15132,18.299999999999997,71,5,841.6,280.282,29.8,5.4,190
Амурская область,2009,8627.7,22.54757768084988,1108,151118.6,65625,15097,63,23995,18.900000000000006,90,NA,836.9,318.823,30.5,8.3,205
Амурская область,2010,9564.8,24.5,1109,178689.6,83892,18568,62.3,26599,19.5,84,7,831.8,352.8,29.2,6.9,214
Амурская область,2011,10552.6,25.1,1112,225401.7,118297,20829,61.3,49973,20.2,82,10,825.1,376.7,27.3,6,225
Амурская область,2012,11179,25.9,1113,229407.1,113084,22025,60.5,53473,20.6,73,9,819.3,449.8,25.6,5.3,243
Амурская область,2013,12120.4,26.9,1115,210700.9,102003,21952,59.4,49747,21.2,104,12,814.1,494.1,24,6.1,433
Амурская область,2014,13318.5,34.9,1108,232053,76376,24050,58.7,55690,21.7,100,29,810.6,496.3,21.9,5.6,203
Амурская область,2015,14742.1,35.9,1113,277380.5,102214,33902,57.8,72180,22.2,136,24,807.8,491,19.4,5.8,192
Амурская область,2016,14930.5,37.8,1114,297531,129816.094,27899,57.1,64379,22.6,76,41,803.7,475.9,16.8,5.9,241
Амурская область,2017,15162.1,40,1113,299181,192469.379,NA,56.6,NA,22.9,76,35,800.1,478.7,15.9,5.9,158
Амурская область,2018,15937.4,41.8,1113,334164.4,251184.448,NA,56.2,NA,23.3,69,30,795.8,573.6,15.1,5.6,143
Амурская область,2019,16673.6,39.5,1109,412481.1,340966.49,NA,57.4,NA,22.4,55,20,791.6,677.3262,14.7,5.4,151
Амурская область,2020,18041.3,34.4,1112,NA,343411.597,NA,57.3,NA,22.5,56,10,785.9,677.7,14.4,6,133
Магаданская область,2000,3256.4,40.031841014520595,1022,13009.5,2138,NA,69.6,NA,10.200000000000003,2,NA,198,84.412,4.4,11,119
Магаданская область,2001,3864,42.93626251903817,1029,17151.6,2552.4476999999997,NA,69.6,NA,10.800000000000011,1,NA,190.6,119.251,5.1,11.4,122
Магаданская область,2002,4512.2,45.372341464367324,1038,22374.8,3508.148659760925,NA,69.9,NA,11.199999999999989,1,NA,184.5,153.017,7.1,8.2,119
Магаданская область,2003,4997.6,45.86200202747881,1041,24325.9,3378.840869310177,NA,70.4,NA,11.5,1,1,180,213.061,7.6,10,123
Магаданская область,2004,5696.6,48.9,1042,24612.3,4272.816684930122,NA,70.5,NA,12.099999999999994,3,2,176,222.908,7,8,114
Магаданская область,2005,6459.3,48.9,1042,27167.8,5126,2748,70.5,14883,12.599999999999994,8,NA,172.2,445.2,10,6.9,111
Магаданская область,2006,7194.1,50.43650918561099,1042,31203.2,7109.287342413142,2518,70.1,14755,13.400000000000006,5,NA,168.6,498.041,10.2,5.3,109
Магаданская область,2007,8255.5,52.5,1046,35314.4,9899.603452847126,2656,69.4,13718,14.299999999999997,NA,1,165.4,620.517,10.4,5.6,108
Магаданская область,2008,9760.1,52.053507659669954,1049,42053.8,13471,2884,68.6,15757,15,1,23,162.4,877.44,11.4,7.2,112
Магаданская область,2009,11390.5,51.054738488311244,1052,47895.9,15178,2796,67.4,20871,16,2,NA,160,700.755,11.1,6.5,116
Магаданская область,2010,12417.2,52.3,1057,59619.7,16809,2921,66.3,29546,16.9,3,NA,157.7,733.2,10.1,5.6,120
Магаданская область,2011,13597.6,51.9,1060,72174.2,19061,3899,65.3,41815,17.6,3,2,155.5,811.3,9.3,4.5,162
Магаданская область,2012,14800.5,47.6,1060,78417.9,27571,3895,64.2,59256,18.3,3,3,153.4,843.4,8.5,3.4,121
Магаданская область,2013,16323.3,37.9,1061,88905.9,37879,3797,63,53178,19,1,2,151.4,900.1,6.8,2.9,118
Магаданская область,2014,17527.7,40.4,1065,96936.8,40722,3448,62,61790,19.7,5,3,149.2,1054.1,5.2,3.1,216
Магаданская область,2015,19692.2,40.4,1065,125798.3,60666,3074,61.1,83196,20.3,4,8,147.2,729.5,4.5,4.3,212
Магаданская область,2016,20576.2,40.7,1064,153879.8,41798.186,3176,60.4,106564,20.9,2,5,146,656.4,3.6,4.4,217
Магаданская область,2017,21380.3,42.3,1066,161851.2,43891.734,NA,59.7,NA,21.4,6,2,144.8,688.6,3.2,5.2,201
Магаданская область,2018,21688.2,36,1070,176370.6,57640.056,NA,59.1,NA,22,11,3,142.6,817.6,3.1,5,178
Магаданская область,2019,22523.1,36.6,1065,213579.8,41237.345,NA,60.1,NA,21.1,7,1,140.7,780.1589,2.7,4.6,175
Магаданская область,2020,23605.29,40,1067,NA,44436.249,NA,59.8,NA,21.6,3,NA,139.6,814.7,2.6,5.6,170
Сахалинская область,2000,3256.4,35.412873950493164,1054,34777,8067,NA,66,NA,14.299999999999997,3,NA,564.6,135.087,7.5,13.2,87
Сахалинская область,2001,4053.3,37.70229007633588,1059,47140.1,16797.511000000002,NA,66.2,NA,14.599999999999994,2,NA,556.1,188.436,9.9,12.1,85
Сахалинская область,2002,4932.4,40.70879470398603,1065,47139.8,27390.42757178528,NA,66.7,NA,14.799999999999997,4,NA,548.6,245.316,14.2,9.4,86
Сахалинская область,2003,5632.9,29.451177455906986,1068,63139.2,26338.651626632905,NA,67.3,NA,15,NA,NA,540.9,410.192,13.3,9.4,90
Сахалинская область,2004,6353.5,31.8,1071,91729.6,85557.4386,NA,67.5,NA,15.400000000000006,1,NA,533.3,364.267,13.8,7.4,93
Сахалинская область,2005,7434.8,29.1,1078,121014.1,110850,11802,67.4,35817,16,NA,3,525.5,478.9,14,7.7,103
Сахалинская область,2006,8358.1,26.51612179205809,1083,166105.4,137528.84140479355,12865,67,57863,16.700000000000003,4,4,517.3,582.955,16.3,4.8,99
